time_h,Tin_degC,Tout_degC,Tpipe_mid_degC,Tundist_pipe_degC,Q_W,q_l_W_m,R_fluid_wall_K_m_W,R_fluid_far_K_m_W
68,33.27,32.1163366565502,31.2433070076452,28.2100000000259,1903.35993055722,40.4970197990897,0.0358016794278414,0.110703660429599
68.1666666666667,33.27,32.1168461491975,31.2442160440806,28.2100000000259,1902.51934920805,40.479135089533,0.0358013338801015,0.110758865392164
68.3333333333333,33.27,32.1173540937815,31.2451223034449,28.2100000000259,1901.68132191556,40.4613047216076,0.035800989449366,0.110813951198919
68.5,33.27,32.1178604986549,31.2460258007835,28.2100000000259,1900.84583489917,40.44352840211,0.0358006461292945,0.11086891837725
68.6666666666667,33.27,32.118365372106,31.2469265510253,28.2100000000259,1900.01287448469,40.4258058400998,0.0358003039135978,0.110923767451014
68.8333333333333,33.27,32.118868722359,31.2478245689841,28.2100000000259,1899.18242710321,40.4081367468769,0.0357999627960385,0.110978498940568
69,33.27,32.1193705575752,31.248719869359,28.2100000000259,1898.35447929016,40.3905208359608,0.0357996227704302,0.111033113362798
69.1666666666667,33.27,32.119870885853,31.2496124667362,28.2100000000259,1897.52901768431,40.3729578230704,0.0357992838306323,0.111087611231143
69.3333333333333,33.27,32.120369715229,31.2505023755899,28.2100000000259,1896.70602902661,40.3554474260981,0.0357989459705575,0.111141993055638
69.5,33.27,32.1208670536783,31.2513896102832,28.2100000000259,1895.8855001594,40.3379893650937,0.0357986091841642,0.111196259342928
69.6666666666667,33.27,32.1213629091153,31.2522741850693,28.2100000000259,1895.06741802529,40.3205833622403,0.0357982734654592,0.111250410596303
69.8333333333333,33.27,32.121857289394,31.2531561140928,28.2100000000259,1894.25176966616,40.3032291418332,0.0357979388084977,0.111304447315733
70,33.27,32.1223502023092,31.2540354113905,28.2100000000259,1893.4385422222,40.2859264302595,0.035797605207384,0.111358369997892
70.1666666666667,33.27,32.1228416555961,31.2549120908923,28.2100000000259,1892.62772293126,40.2686749559842,0.0357972726562616,0.111412179136166
70.3333333333333,33.27,32.123331656932,31.2557861664229,28.2100000000259,1891.81929912727,40.2514744495165,0.03579694114933,0.111465875220727
