case_name,quantity,RMSE_C,MAE_C,bias_C,max_abs_C
Sharan_May_cooling_kepsilon,Tmid_error_C,1.30510189887407,1.14075961872389,0.143054852379111,2.48828418486758
Sharan_May_cooling_kepsilon,Tout_error_C,0.604491907875747,0.489569871468142,0.442355150592747,1.02191471131555
Sharan_January_heating_kepsilon,Tmid_error_C,2.17993776784879,2.01471499082729,-1.62930491203885,2.83520258013913
Sharan_January_heating_kepsilon,Tout_error_C,0.582102375701288,0.538227247078943,-0.258072573748203,0.815434648649696
